     -666.666       16090       1
        -1        0.73788         0.0000        0.60767         4.6183      0.0090475         0.0000     5.7676e+07     3.5705e+07        -666.67
        -1        0.39064         1.8447        0.19532         4.6864       0.043274         0.0000     7.6458e+07     4.7171e+07        -666.67
        -1       0.043405       -0.56426        -1.5192         5.0535      0.0029996         0.0000     5.5241e+07     3.4399e+07        -666.67
        -1        0.34724       -0.39064       -0.41235         4.7956       0.021648         0.0000     6.3599e+07     3.9209e+07        -666.67
        -1       -0.32554        0.73788       -0.36894         4.9149      0.0040025         0.0000     5.5697e+07     3.4609e+07        -666.67
        -1       -0.21702       -0.86809       0.021702         4.8601       0.033303         0.0000     6.7638e+07     4.1660e+07        -666.67
        -1       -0.21702      -0.065107        0.95490         4.4334       0.023820         0.0000     6.6899e+07     4.1381e+07        -666.67
        -1        0.58596       -0.26043       -0.28213         4.8026       0.017787         0.0000     5.9219e+07     3.6530e+07        -666.67
        -1       -0.19532         2.0617        0.75958         4.8353      0.0062426         0.0000     5.6642e+07     3.5075e+07        -666.67
        -1        -1.2804        0.15192        -1.8013         4.7917       0.016882         0.0000     6.1396e+07     3.7883e+07        -666.67
        -1        -1.4758        0.34724        0.49915         4.8247       0.018180         0.0000     6.2827e+07     3.8745e+07        -666.67
        -1         1.8447       -0.58596       -0.43405         4.8968       0.012613         0.0000     5.8852e+07     3.6303e+07        -666.67
        -1        -1.1068         2.3656       -0.88980         4.8604      0.0022934         0.0000     5.5303e+07     3.4469e+07        -666.67
        -1        -1.2153       -0.30383       -0.93320         4.4778       0.053951         0.0000     9.0293e+07     5.5825e+07        -666.67
        -1         2.1485       -0.34724        0.26043         4.7184       0.044580         0.0000     7.4348e+07     4.5855e+07        -666.67
        -1         1.5409        0.67277        0.95490         4.5081       0.055499         0.0000     9.0254e+07     5.5784e+07        -666.67
        -1         1.0200        0.13021         1.0417         4.8654       0.016132         0.0000     6.1288e+07     3.7794e+07        -666.67
        -1         1.6277        -1.6060        0.49915         4.2648       0.062232         0.0000     1.0026e+08     6.2134e+07        -666.67
        -1       -0.69448        -1.1285         1.0634         4.9981      0.0077053         0.0000     5.7294e+07     3.5386e+07        -666.67
        -1        -1.2587       -0.41235         1.7796         4.7809      0.0072478         0.0000     5.7276e+07     3.5455e+07        -666.67
        -1        -1.3672       -0.75958       -0.86809         4.6442       0.039693         0.0000     7.1558e+07     4.4167e+07        -666.67
        -1        -1.1936       -0.97661        0.69448         4.6177       0.045657         0.0000     7.6377e+07     4.7153e+07        -666.67
        -1       -0.97661         1.4975        0.65107         4.8742      0.0099500         0.0000     5.8431e+07     3.6067e+07        -666.67
        -1         1.2153        0.39064         1.5626         4.4205       0.036794         0.0000     7.3562e+07     4.5509e+07        -666.67
        -1        0.56426       0.021702       0.065107         4.7296       0.033557         0.0000     6.8287e+07     4.2112e+07        -666.67
        -1        0.62937       -0.17362        0.80299         4.8158       0.010447         0.0000     5.8637e+07     3.6211e+07        -666.67
        -1       -0.43405       0.065107       -0.52086         4.7613      0.0084919         0.0000     5.7611e+07     3.5634e+07        -666.67
        -1         1.3890        0.47745        0.28213         4.4163       0.041507         0.0000     7.8451e+07     4.8535e+07        -666.67
        -1         1.3890       -0.47745        0.10851         4.5634       0.043147         0.0000     7.7295e+07     4.7747e+07        -666.67
        -1         1.1285        0.93320         2.2353         4.6270       0.029026         0.0000     6.8748e+07     4.2439e+07        -666.67
        -1         1.3890       -0.88980         1.6494         4.6992       0.013472         0.0000     5.8897e+07     3.6393e+07        -666.67
        -1        -2.4524        -1.4975       -0.97661         4.4858       0.030082         0.0000     7.0818e+07     4.3781e+07        -666.67
        -1         1.7579        0.17362        -1.1719         4.5337       0.047256         0.0000     7.9824e+07     4.9324e+07        -666.67
        -1         2.4741         1.3455        0.75958         4.4446       0.039391         0.0000     7.7906e+07     4.8184e+07        -666.67
        -1        -2.0834        -1.9098        0.15192         4.5770       0.023617         0.0000     6.5599e+07     4.0516e+07        -666.67
        -1       -0.60767         1.9749        -1.1285         4.7468       0.021019         0.0000     6.2079e+07     3.8294e+07        -666.67
        -1        0.15192        -1.1719       -0.73788         4.6972       0.039126         0.0000     7.0892e+07     4.3732e+07        -666.67
        -1         1.3672        0.62937        -2.7779         4.8093      0.0086372         0.0000     5.7063e+07     3.5275e+07        -666.67
        -1       -0.99831        -1.9532        -1.8230         4.7473       0.023723         0.0000     6.4193e+07     3.9580e+07        -666.67
        -1       0.043405        -1.0851         1.9315         4.5798       0.045070         0.0000     7.6562e+07     4.7286e+07        -666.67
        -1         1.5409        -1.1502        0.41235         4.4275      0.0043903         0.0000     5.6280e+07     3.5051e+07        -666.67
        -1        0.60767        0.88980        0.75958         4.7002       0.013065         0.0000     5.9740e+07     3.6916e+07        -666.67
        -1       -0.19532        0.39064        0.75958         4.9052      0.0080870         0.0000     5.7661e+07     3.5630e+07        -666.67
        -1         2.6043        0.26043        0.34724         4.8103       0.013353         0.0000     5.9079e+07     3.6468e+07        -666.67
        -1         1.1068         3.4073       -0.10851         4.6179       0.023999         0.0000     6.4637e+07     3.9905e+07        -666.67
        -1         2.5826        0.52086       -0.54256         4.7953       0.018034         0.0000     5.9482e+07     3.6694e+07        -666.67
        -1        -1.1068       -0.28213       -0.73788         4.3051       0.052457         0.0000     9.2254e+07     5.7145e+07        -666.67
        -1         1.9966        -1.6711        0.80299         4.3159       0.018120         0.0000     6.1499e+07     3.8122e+07        -666.67
        -1        0.62937         2.8213        0.28213         4.5790      0.0078951         0.0000     5.8940e+07     3.6534e+07        -666.67
        -1       -0.69448        -1.1068        -1.9315         4.7275       0.023861         0.0000     6.2699e+07     3.8667e+07        -666.67
        -1         2.7562         1.6711       -0.21702         4.6062       0.016156         0.0000     6.2642e+07     3.8725e+07        -666.67
        -1         2.6477        0.41235        -1.3455         4.3507       0.021186         0.0000     6.5989e+07     4.0869e+07        -666.67
        -1        -1.2370        -1.6928        -1.2804         4.3093       0.041867         0.0000     7.6523e+07     4.7398e+07        -666.67
        -1        -2.7128         2.0183         1.2804         4.5073       0.042519         0.0000     7.7196e+07     4.7713e+07        -666.67
        -1       -0.82469        0.88980        0.36894         4.6111       0.054135         0.0000     8.3420e+07     5.1505e+07        -666.67
        -1         1.4758       -0.62937         2.7562         4.6659       0.038108         0.0000     7.1740e+07     4.4270e+07        -666.67
        -1        -1.3455        -1.9315         2.0183         4.7181       0.019758         0.0000     6.2451e+07     3.8542e+07        -666.67
        -1        -2.7128         1.5409         1.8230         5.2130     0.00046918         0.0000     5.4597e+07     3.4071e+07        -666.67
        -1        0.15192        0.54256         1.0417         4.4498       0.016218         0.0000     6.3231e+07     3.9151e+07        -666.67
        -1         1.3021        0.45575        -3.2337         4.4842       0.039099         0.0000     7.8779e+07     4.8703e+07        -666.67
        -1        0.60767        0.56426        0.41235         4.6772       0.027507         0.0000     6.5946e+07     4.0690e+07        -666.67
        -1       -0.99831         3.6894         1.7145         4.7329       0.018766         0.0000     6.1724e+07     3.8094e+07        -666.67
        -1        0.78129         1.8447        -1.8664         5.0094     0.00027369         0.0000     5.4471e+07     3.4051e+07        -666.67
        -1        -1.5626       0.086809         2.5175         4.3214       0.075185         0.0000     1.2438e+08     7.7028e+07        -666.67
        -1        0.65107         1.3238        -1.6060         4.4011       0.047428         0.0000     9.1112e+07     5.6378e+07        -666.67
        -1         1.1936       -0.26043        -1.8881         4.5672       0.035079         0.0000     7.1199e+07     4.3979e+07        -666.67
        -1        -1.1936         1.5626       -0.21702         4.7400       0.015075         0.0000     6.0207e+07     3.7178e+07        -666.67
        -1        0.21702        -1.3021         1.2153         4.6425       0.018612         0.0000     6.3733e+07     3.9370e+07        -666.67
        -1        -2.9732       -0.21702        -1.9315         4.3476       0.059329         0.0000     8.7143e+07     5.3953e+07        -666.67
        -1      -0.086809       -0.52086        -2.6694         4.7012       0.035965         0.0000     7.0549e+07     4.3519e+07        -666.67
        -1        -1.1936        0.95490        -1.5626         4.5970       0.035095         0.0000     7.1826e+07     4.4353e+07        -666.67
        -1        -2.2136       -0.36894        0.23873         4.5621       0.063835         0.0000     9.2074e+07     5.6877e+07        -666.67
        -1         2.3439         2.2570        0.93320         4.5204       0.032482         0.0000     6.3338e+07     3.9142e+07        -666.67
        -1        -3.6894        0.34724        0.75958         4.5598       0.036550         0.0000     7.3726e+07     4.5544e+07        -666.67
        -1       0.065107        -1.8013        -2.8430         4.5041       0.014666         0.0000     6.1755e+07     3.8225e+07        -666.67
