     -666.666       20799       1
        -1         246.58         249.81        -214.68        0.45744      0.0042148         0.0000     5.6165e+07     3.9906e+07        -666.67
        -1         227.92         247.10        -200.19        0.48826      0.0015490         0.0000     5.5463e+07     3.9537e+07        -666.67
        -1         235.41         239.85        -168.66         1.9701     0.00039316         0.0000     5.4482e+07     3.5519e+07        -666.67
        -1         238.85         239.95        -183.09         1.3348       0.010676         0.0000     5.9091e+07     3.9150e+07        -666.67
        -1         238.97         239.46        -179.75        0.92486       0.015069         0.0000     6.2119e+07     4.2067e+07        -666.67
        -1         238.77         238.42        -179.99        0.89835      0.0095573         0.0000     5.9210e+07     4.0163e+07        -666.67
        -1         236.92         238.41        -178.35         1.8052      0.0029572         0.0000     5.5578e+07     3.6285e+07        -666.67
        -1         240.21         240.37        -176.81         1.0646      0.0098517         0.0000     5.8559e+07     3.9383e+07        -666.67
        -1         238.84         237.15        -178.77         1.9371      0.0010733         0.0000     5.4702e+07     3.5750e+07        -666.67
        -1         238.74         237.61        -178.92         1.3024      0.0092203         0.0000     5.8417e+07     3.8686e+07        -666.67
        -1         238.70         237.04        -178.87         1.6197      0.0079957         0.0000     5.8142e+07     3.8069e+07        -666.67
        -1         237.11         236.27        -176.62        0.88351       0.013492         0.0000     6.0393e+07     4.1152e+07        -666.67
        -1         238.71         235.12        -176.29         1.1918       0.010704         0.0000     5.9225e+07     3.9531e+07        -666.67
        -1         239.29         234.99        -177.73         1.1635       0.011281         0.0000     6.0336e+07     4.0245e+07        -666.67
        -1         238.91         235.09        -177.82         1.4030      0.0076721         0.0000     5.7906e+07     3.8406e+07        -666.67
        -1         239.16         235.29        -177.79        0.71688       0.018679         0.0000     6.4242e+07     4.4275e+07        -666.67
        -1         239.14         235.33        -177.78         1.4535      0.0051908         0.0000     5.6671e+07     3.7325e+07        -666.67
        -1         239.33         234.66        -178.51        0.78246       0.030589         0.0000     7.3486e+07     5.0535e+07        -666.67
        -1         240.33         236.16        -177.71         1.9106      0.0016847         0.0000     5.4937e+07     3.5903e+07        -666.67
        -1         240.08         235.56        -178.53         1.3740      0.0073515         0.0000     5.7866e+07     3.8362e+07        -666.67
        -1         240.05         235.03        -178.77         1.6247      0.0067185         0.0000     5.7611e+07     3.7729e+07        -666.67
        -1         239.98         235.03        -179.05         1.5466      0.0058727         0.0000     5.6985e+07     3.7571e+07        -666.67
        -1         240.36         234.71        -178.43         1.4644      0.0045674         0.0000     5.6448e+07     3.7234e+07        -666.67
        -1         240.18         234.71        -178.22        0.63953       0.017414         0.0000     6.3439e+07     4.4074e+07        -666.67
        -1         240.18         235.17        -178.02        0.99713       0.013618         0.0000     6.2025e+07     4.1908e+07        -666.67
        -1         240.18         235.42        -178.01         1.7791      0.0044929         0.0000     5.6368e+07     3.6744e+07        -666.67
        -1         240.41         235.12        -177.66         1.0702       0.017734         0.0000     6.3712e+07     4.2847e+07        -666.67
        -1         239.94         234.86        -177.29         1.3099       0.017656         0.0000     6.3553e+07     4.2164e+07        -666.67
        -1         240.34         235.09        -177.50         1.5966      0.0078399         0.0000     5.8124e+07     3.8032e+07        -666.67
        -1         239.17         235.25        -177.47         1.4347      0.0074821         0.0000     5.7911e+07     3.8353e+07        -666.67
        -1         238.78         234.86        -177.42        0.78143       0.023138         0.0000     6.7420e+07     4.6368e+07        -666.67
        -1         238.90         234.66        -176.87         1.2576      0.0071793         0.0000     5.8203e+07     3.8905e+07        -666.67
        -1         239.20         234.02        -176.65         1.2864      0.0065084         0.0000     5.7258e+07     3.7981e+07        -666.67
        -1         239.58         234.51        -177.39        0.79581       0.023107         0.0000     6.7188e+07     4.5899e+07        -666.67
        -1         240.40         234.31        -177.26         1.3066       0.017392         0.0000     6.3122e+07     4.1885e+07        -666.67
        -1         239.99         233.95        -176.65         1.3166       0.016378         0.0000     6.2798e+07     4.1648e+07        -666.67
        -1         239.99         234.01        -177.49         1.1644       0.020955         0.0000     6.5964e+07     4.4009e+07        -666.67
        -1         240.49         233.64        -177.39        0.54035       0.025859         0.0000     6.9098e+07     4.8581e+07        -666.67
        -1         240.40         232.87        -176.95         1.4316      0.0054969         0.0000     5.6993e+07     3.7777e+07        -666.67
        -1         240.10         233.20        -177.19         1.6024      0.0024704         0.0000     5.5223e+07     3.6281e+07        -666.67
        -1         239.43         233.51        -176.69         1.6665      0.0056323         0.0000     5.7175e+07     3.7399e+07        -666.67
        -1         239.23         233.60        -176.78         1.5540      0.0079317         0.0000     5.8262e+07     3.8374e+07        -666.67
        -1         240.24         232.79        -177.46         1.3594       0.015219         0.0000     6.1999e+07     4.1032e+07        -666.67
        -1         239.66         232.43        -177.86         1.8052      0.0040293         0.0000     5.6075e+07     3.6549e+07        -666.67
        -1         239.56         231.48        -178.33        0.87755       0.014035         0.0000     6.2196e+07     4.2402e+07        -666.67
        -1         239.62         232.56        -178.38         1.3091       0.010865         0.0000     5.9558e+07     3.9510e+07        -666.67
        -1         239.87         232.68        -178.95         1.1812       0.016602         0.0000     6.3576e+07     4.2469e+07        -666.67
        -1         239.84         232.85        -178.72         1.3215      0.0070859         0.0000     5.7540e+07     3.8172e+07        -666.67
        -1         240.31         232.84        -179.23         1.0977       0.012290         0.0000     6.0696e+07     4.0739e+07        -666.67
        -1         239.88         233.26        -179.03         1.3488       0.012076         0.0000     6.0587e+07     4.0116e+07        -666.67
        -1         240.49         233.23        -178.72        0.65139       0.019026         0.0000     6.4989e+07     4.5195e+07        -666.67
        -1         240.21         233.44        -178.46         1.7922      0.0044350         0.0000     5.6237e+07     3.6647e+07        -666.67
        -1         240.11         233.70        -178.74         1.8000      0.0039981         0.0000     5.6117e+07     3.6584e+07        -666.67
