     -666.666       22277       1
        -1       -0.34638       -0.41854       -0.41854         2.1796       0.018563         0.0000     6.3241e+07     4.0649e+07        -666.67
        -1       -0.25978       -0.15876      -0.057729         2.1343       0.037297         0.0000     7.7050e+07     4.9689e+07        -666.67
        -1       -0.12989       -0.63502        0.28865         2.2960       0.025024         0.0000     6.6955e+07     4.2986e+07        -666.67
        -1      -0.043297       -0.86594        0.99583         2.2907       0.046885         0.0000     8.0831e+07     5.1901e+07        -666.67
        -1        0.56286        0.43297        -1.1979         2.1243       0.066300         0.0000     1.0662e+08     6.8781e+07        -666.67
        -1        0.20205      -0.014432       -0.64945         2.3019       0.025329         0.0000     6.5203e+07     4.1854e+07        -666.67
        -1       -0.41854        -1.5010      -0.072162         2.3098       0.019296         0.0000     6.3231e+07     4.0589e+07        -666.67
        -1       -0.89480        0.17319        -1.0536         2.3950       0.023336         0.0000     6.2403e+07     3.9881e+07        -666.67
        -1       -0.72162       -0.93810        -1.0103         2.2470       0.049150         0.0000     8.6750e+07     5.5767e+07        -666.67
        -1         1.2267       -0.25978        0.34638         2.4660       0.041288         0.0000     7.1487e+07     4.5698e+07        -666.67
        -1        0.93810       -0.31751        0.96697         2.1442       0.043749         0.0000     8.2375e+07     5.3108e+07        -666.67
        -1       -0.34638        -1.6309       -0.62059         2.5693       0.025608         0.0000     6.5082e+07     4.1503e+07        -666.67
        -1        0.76491        -1.1690        0.23092         2.3860       0.022227         0.0000     6.2460e+07     4.0008e+07        -666.67
        -1        0.11546       0.014432        0.31751         2.2603       0.013731         0.0000     6.1237e+07     3.9372e+07        -666.67
        -1        0.67832       -0.49070      -0.057729         2.3855       0.018171         0.0000     6.2015e+07     3.9734e+07        -666.67
        -1        0.33194       -0.50513       -0.21648         2.3504       0.014559         0.0000     6.0727e+07     3.8952e+07        -666.67
        -1       -0.93810        0.66389        0.62059         2.4633       0.034736         0.0000     6.9443e+07     4.4394e+07        -666.67
        -1        0.67832        -1.1402       -0.73605         2.3502      0.0035199         0.0000     5.5939e+07     3.6023e+07        -666.67
